Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 15m,06:45,2.8,INR 499,26 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,2.8,INR 449,31 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,05h 05m,04:35,2.9,INR 500,23 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:50,06h 20m,05:10,3.5,INR 790,12 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Mozo travels,A/C Sleeper (2+1),22:30,06h 55m,05:25,3.2,INR 799,18 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 30m,05:50,3.6,INR 450,26 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.5,INR 500,26 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:10,06h 30m,04:40,2.7,INR 699,17 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),22:55,06h 35m,05:30,2.5,INR 890,11 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,NON A/C Sleeper (2+1),23:00,05h 30m,04:30,2.3,INR 690,12 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,A/C Sleeper (2+1),21:30,08h 15m,05:45,3.1,INR 690,15 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Varun Travels,Scania AC Multi Axle Sleeper (2+1),22:45,06h 45m,05:30,2.2,INR 750,25 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Morning Star Travels,NON A/C Sleeper (2+1),22:30,06h 45m,05:15,2.9,INR 799,30 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:30,06h 00m,05:30,3.8,INR 800,3 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:00,07h 00m,06:00,2.8,INR 2500,36 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,07h 20m,05:00,2.9,INR 399,28 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sravani Travels,A/C Sleeper (2+1),22:25,07h 05m,05:30,2.3,INR 4000,35 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,1.9,INR 3000,40 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,AVR Travels,A/C Seater / Sleeper (2+1),23:30,06h 45m,06:15,1.8,INR 849,29 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,YNR Travels,A/C Sleeper (2+1),23:40,07h 20m,07:00,2.9,702,32 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Vasireddy Travels,A/C Seater / Sleeper (2+1),22:20,07h 40m,06:00,2.9,523,15 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Vasireddy Travels,A/C Seater / Sleeper (2+1),22:15,06h 45m,05:00,2.2,664,39 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,VENKATA VYSHNAVI TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,0.0,INR 3999,41 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52529,Express(Non AC Seater),15:00,04h 30m,19:30,2.8,INR 205,45 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52530,Express(Non AC Seater),16:15,04h 30m,20:45,3.7,INR 205,33 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52532,Express(Non AC Seater),17:30,04h 30m,22:00,3.7,INR 205,39 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52533,Express(Non AC Seater),18:45,04h 45m,23:30,2.8,INR 205,43 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6160,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04h 44m,23:59,2.3,INR 301,31 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6182,Super Luxury (Non AC Seater 2+2 Push Back),20:00,05h 00m,01:00,3.7,INR 301,31 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52535,Express(Non AC Seater),20:30,04h 00m,00:30,4.5,INR 205,45 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6091,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03h 50m,01:20,4.3,INR 301,31 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6112,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04h 00m,02:00,4.4,INR 301,32 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6129,Super Luxury (Non AC Seater 2+2 Push Back),22:30,03h 50m,02:20,4.2,INR 301,15 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52596,Express(Non AC Seater),22:30,05h 00m,03:30,3.7,INR 205,43 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52542,Express(Non AC Seater),23:00,05h 00m,04:00,4.4,INR 190,43 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52537,Express(Non AC Seater),23:05,04h 55m,04:00,3.7,INR 205,34 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 56083,INDRA(A.C. Seater),23:15,03h 30m,02:45,3.9,INR 367,29 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52591,Express(Non AC Seater),23:55,05h 05m,05:00,3.0,INR 205,41 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,06h 40m,02:40,3.8,INR 399,24 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,06h 05m,02:30,4.6,INR 500,24 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,05h 45m,02:15,3.2,INR 400,19 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,06h 30m,03:00,4.0,INR 500,31 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Vasavi travels,Non A/C Seater / Sleeper (2+1),20:30,05h 30m,02:00,3.7,INR 499,31 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,06h 00m,03:00,4.0,INR 500,33 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,05h 45m,03:00,4.0,INR 550,32 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,06h 15m,02:15,2.9,INR 400,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2860,Super Luxury (Non AC Seater 2+2 Push Back),14:30,04h 00m,18:30,3.8,INR 260,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24854,Express(Non AC Seater),14:30,04h 00m,18:30,3.8,INR 200,47 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3067,Super Luxury (Non AC Seater 2+2 Push Back),14:30,04h 15m,18:45,2.5,INR 263,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23958,Super Luxury (Non AC Seater 2+2 Push Back),14:45,03h 30m,18:15,3.8,INR 260,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2885,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,03h 55m,18:55,3.8,INR 248,37 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4511,Super Luxury (Non AC Seater 2+2 Push Back),15:15,04h 00m,19:15,3.8,INR 261,30 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24864,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:30,04h 00m,19:30,3.8,INR 248,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3009,Super Luxury (Non AC Seater 2+2 Push Back),15:45,03h 45m,19:30,4.6,INR 263,31 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 23960,Super Luxury (Non AC Seater 2+2 Push Back),15:45,03h 30m,19:15,3.8,INR 260,33 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 97240,INDRA(A.C. Seater),16:00,03h 15m,19:15,3.8,INR 316,23 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 24860,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:30,04h 00m,20:30,3.8,INR 248,36 Seats available
Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 3466,Super Luxury (Non AC Seater 2+2 Push Back),16:30,03h 35m,20:05,3.6,INR 261,34 Seats available
